codigo;nome;uf;estado
4289;UMUARAMA;PR;PARANÁ
2220;UNA;BA;BAHIA
3062;UNAI;MG;MINAS GERAIS
880;UNIAO;PI;PIAUI
5037;UNIAO DA SERRA;RS;RIO GRANDE DO SUL
4290;UNIAO DA VITORIA;PR;PARANÁ
3063;UNIAO DE MINAS;MG;MINAS GERAIS
4580;UNIAO DO OESTE;SC;SANTA CATARINA
5257;UNIAO DO SUL;MT;MATO GROSSO
1745;UNIAO DOS PALMARES;AL;ALAGOAS
3882;UNIAO PAULISTA;SP;SÃO PAULO
4291;UNIFLOR;PR;PARANÁ
5038;UNISTALDA;RS;RIO GRANDE DO SUL
1232;UPANEMA;RN;RIO GRANDE DO NORTE
4292;URAI;PR;PARANÁ
2221;URANDI;BA;BAHIA
3883;URANIA;SP;SÃO PAULO
660;URBANO SANTOS;MA;MARANHÃO
3884;URU;SP;SÃO PAULO
5498;URUACU;GO;GOIÁS
5499;URUANA;GO;GOIÁS
3064;URUANA DE MINAS;MG;MINAS GERAIS
290;URUARA;PA;PARA
4581;URUBICI;SC;SANTA CATARINA
1067;URUBURETAMA;CE;CEARA
3065;URUCANIA;MG;MINAS GERAIS
135;URUCARA;AM;AMAZONAS
2222;URUCUCA;BA;BAHIA
881;URUCUI;PI;PIAUI
3066;URUCUIA;MG;MINAS GERAIS
136;URUCURITUBA;AM;AMAZONAS
5039;URUGUAIANA;RS;RIO GRANDE DO SUL
1068;URUOCA;CE;CEARA
50;URUPA;RO;RONDÔNIA
4582;URUPEMA;SC;SANTA CATARINA
3885;URUPES;SP;SÃO PAULO
4583;URUSSANGA;SC;SANTA CATARINA
5500;URUTAI;GO;GOIÁS
2223;UTINGA;BA;BAHIA
5040;VACARIA;RS;RIO GRANDE DO SUL
51;VALE DO ANARI;RO;RONDÔNIA
52;VALE DO PARAISO;RO;RONDÔNIA
5042;VALE DO SOL;RS;RIO GRANDE DO SUL
5043;VALE REAL;RS;RIO GRANDE DO SUL
5041;VALE VERDE;RS;RIO GRANDE DO SUL
2224;VALENCA;BA;BAHIA
3254;VALENCA;RJ;RIO DE JANEIRO
882;VALENCA DO PIAUI;PI;PIAUI
2225;VALENTE;BA;BAHIA
3886;VALENTIM GENTIL;SP;SÃO PAULO
3887;VALINHOS;SP;SÃO PAULO
3888;VALPARAISO;SP;SÃO PAULO
5501;VALPARAISO DE GOIAS;GO;GOIÁS
5044;VANINI;RS;RIO GRANDE DO SUL
4584;VARGEAO;SC;SANTA CATARINA
4585;VARGEM;SC;SANTA CATARINA
3889;VARGEM;SP;SÃO PAULO
3067;VARGEM ALEGRE;MG;MINAS GERAIS
3160;VARGEM ALTA;ES;ESPÍRITO SANTO
4586;VARGEM BONITA;SC;SANTA CATARINA
3068;VARGEM BONITA;MG;MINAS GERAIS
661;VARGEM GRANDE;MA;MARANHÃO
3069;VARGEM GRANDE DO RIO PARD;MG;MINAS GERAIS
3890;VARGEM GRANDE DO SUL;SP;SÃO PAULO
3891;VARGEM GRANDE PAULISTA;SP;SÃO PAULO
3070;VARGINHA;MG;MINAS GERAIS
5502;VARJAO;GO;GOIÁS
3071;VARJAO DE MINAS;MG;MINAS GERAIS
1069;VARJOTA;CE;CEARA
3255;VARRE-SAI;RJ;RIO DE JANEIRO
1233;VARZEA;RN;RIO GRANDE DO NORTE
1458;VARZEA;PB;PARAIBA
1070;VARZEA ALEGRE;CE;CEARA
883;VARZEA BRANCA;PI;PIAUI
3072;VARZEA DA PALMA;MG;MINAS GERAIS
2226;VARZEA DA ROCA;BA;BAHIA
2227;VARZEA DO POCO;BA;BAHIA
5258;VARZEA GRANDE;MT;MATO GROSSO
884;VARZEA GRANDE;PI;PIAUI
2228;VARZEA NOVA;BA;BAHIA
3892;VARZEA PAULISTA;SP;SÃO PAULO
2229;VARZEDO;BA;BAHIA
3073;VARZELANDIA;MG;MINAS GERAIS
3256;VASSOURAS;RJ;RIO DE JANEIRO
3074;VAZANTE;MG;MINAS GERAIS
5045;VENANCIO AIRES;RS;RIO GRANDE DO SUL
3161;VENDA NOVA DO IMIGRANTE;ES;ESPÍRITO SANTO
1234;VENHA-VER;RN;RIO GRANDE DO NORTE
4294;VENTANIA;PR;PARANÁ
1639;VENTUROSA;PE;PERNAMBUCO
5259;VERA;MT;MATO GROSSO
2230;VERA CRUZ;BA;BAHIA
3893;VERA CRUZ;SP;SÃO PAULO
1235;VERA CRUZ;RN;RIO GRANDE DO NORTE
5046;VERA CRUZ;RS;RIO GRANDE DO SUL
4295;VERA CRUZ DO OESTE;PR;PARANÁ
885;VERA MENDES;PI;PIAUI
5047;VERANOPOLIS;RS;RIO GRANDE DO SUL
1640;VERDEJANTE;PE;PERNAMBUCO
3075;VERDELANDIA;MG;MINAS GERAIS
4296;VERE;PR;PARANÁ
2231;VEREDA;BA;BAHIA
3076;VEREDINHA;MG;MINAS GERAIS
3077;VERISSIMO;MG;MINAS GERAIS
3078;VERMELHO NOVO;MG;MINAS GERAIS
1641;VERTENTE DO LERIO;PE;PERNAMBUCO
1642;VERTENTES;PE;PERNAMBUCO
3079;VESPASIANO;MG;MINAS GERAIS
5048;VESPASIANO CORREA;RS;RIO GRANDE DO SUL
5049;VIADUTOS;RS;RIO GRANDE DO SUL
5050;VIAMAO;RS;RIO GRANDE DO SUL
3162;VIANA;ES;ESPÍRITO SANTO
662;VIANA;MA;MARANHÃO
5503;VIANOPOLIS;GO;GOIÁS
1643;VICENCIA;PE;PERNAMBUCO
5051;VICENTE DUTRA;RS;RIO GRANDE DO SUL
5138;VICENTINA;MS;MATO GROSSO DO SUL
5504;VICENTINOPOLIS;GO;GOIÁS
3080;VICOSA;MG;MINAS GERAIS
1236;VICOSA;RN;RIO GRANDE DO NORTE
1746;VICOSA;AL;ALAGOAS
1071;VICOSA DO CEARA;CE;CEARA
5052;VICTOR GRAEFF;RS;RIO GRANDE DO SUL
4587;VIDAL RAMOS;SC;SANTA CATARINA
4588;VIDEIRA;SC;SANTA CATARINA
3081;VIEIRAS;MG;MINAS GERAIS
1459;VIEIROPOLIS;PB;PARAIBA
291;VIGIA;PA;PARA
4297;VILA ALTA;PR;PARANÁ
5197;VILA BELA DA SANTISSIMA T;MT;MATO GROSSO
5505;VILA BOA;GO;GOIÁS
1237;VILA FLOR;RN;RIO GRANDE DO NORTE
5053;VILA FLORES;RS;RIO GRANDE DO SUL
5054;VILA LANGARO;RS;RIO GRANDE DO SUL
5055;VILA MARIA;RS;RIO GRANDE DO SUL
886;VILA NOVA DO PIAUI;PI;PIAUI
5056;VILA NOVA DO SUL;RS;RIO GRANDE DO SUL
663;VILA NOVA DOS MARTIRIOS;MA;MARANHÃO
3163;VILA PAVAO;ES;ESPÍRITO SANTO
5506;VILA PROPICIO;GO;GOIÁS
5260;VILA RICA;MT;MATO GROSSO
3164;VILA VALERIO;ES;ESPÍRITO SANTO
3165;VILA VELHA;ES;ESPÍRITO SANTO
22;VILHENA;RO;RONDÔNIA
3894;VINHEDO;SP;SÃO PAULO
3895;VIRADOURO;SP;SÃO PAULO
3083;VIRGEM DA LAPA;MG;MINAS GERAIS
3084;VIRGINIA;MG;MINAS GERAIS
3085;VIRGINOPOLIS;MG;MINAS GERAIS
3086;VIRGOLANDIA;MG;MINAS GERAIS
4299;VIRMOND;PR;PARANÁ
3087;VISCONDE DO RIO BRANCO;MG;MINAS GERAIS
292;VISEU;PA;PARA
5057;VISTA ALEGRE;RS;RIO GRANDE DO SUL
3896;VISTA ALEGRE DO ALTO;SP;SÃO PAULO
5058;VISTA ALEGRE DO PRATA;RS;RIO GRANDE DO SUL
5059;VISTA GAUCHA;RS;RIO GRANDE DO SUL
1312;VISTA SERRANA;PB;PARAIBA
4589;VITOR MEIRELES;SC;SANTA CATARINA
3166;VITORIA;ES;ESPÍRITO SANTO
3897;VITORIA BRASIL;SP;SÃO PAULO
2232;VITORIA DA CONQUISTA;BA;BAHIA
5060;VITORIA DAS MISSOES;RS;RIO GRANDE DO SUL
1644;VITORIA DE SANTO ANTAO;PE;PERNAMBUCO
310;VITORIA DO JARI;AP;AMAPÁ
664;VITORIA DO MEARIM;MA;MARANHÃO
293;VITORIA DO XINGU;PA;PARA
4300;VITORINO;PR;PARANÁ
665;VITORINO FREIRE;MA;MARANHÃO
3088;VOLTA GRANDE;MG;MINAS GERAIS
3257;VOLTA REDONDA;RJ;RIO DE JANEIRO
3898;VOTORANTIM;SP;SÃO PAULO
3899;VOTUPORANGA;SP;SÃO PAULO
2233;WAGNER;BA;BAHIA
887;WALL FERRAZ;PI;PIAUI
448;WANDERLANDIA;TO;TOCANTIS
2234;WANDERLEY;BA;BAHIA
3089;WENCESLAU BRAZ;MG;MINAS GERAIS
4293;WENCESLAU BRAZ;PR;PARANÁ
2235;WENCESLAU GUIMARAES;BA;BAHIA
4590;WITMARSUM;SC;SANTA CATARINA
4591;X@NXERE;SC;SANTA CATARINA
449;XAMBIOA;TO;TOCANTIS
4301;XAMBRE;PR;PARANÁ
5061;XANGRI-LA;RS;RIO GRANDE DO SUL
73;XAPURI;AC;ACRE
4592;XAVANTINA;SC;SANTA CATARINA
4593;XAXIM;SC;SANTA CATARINA
1645;XEXEU;PE;PERNAMBUCO
294;XINGUARA;PA;PARA
2236;XIQUE-XIQUE;BA;BAHIA
1460;ZABELE;PB;PARAIBA
3900;ZACARIAS;SP;SÃO PAULO
666;ZE DOCA;MA;MARANHÃO
4594;ZORTEA;SC;SANTA CATARINA
